,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,label
0,0.7191420816516215,0.1351781439996166,-165.93333120882775,-47.379618131929014,-514.3984238422382,-0.010471003330988597,-378.3196357821813,104.2022414316987,79.18803403509082,34.95413053268121,23.071208509195436,20.505456765654944,23.409195033003176,16.916833889836685,14.79122988935476,14.295122354578387,16.04319507116362,10.092481063956416,5.135839818806297,0
1,0.694772165281054,0.08799894208249984,-621.21217209004,-746.5290645094631,-1567.566416524196,-0.03542068225384853,-425.1584393317841,194.77535287529867,95.5834597622613,-6.301469593834677,16.001580754964067,34.80692735835418,26.71974902590094,-4.000395957033719,3.6831623541204164,18.323423261750637,20.78893481199909,2.420457204319076,1.8039721982834938,0
2,0.6510024241357999,0.05655037140275496,506.74779708022805,597.9957170492859,1059.9847249470074,0.027675014096986635,-425.87013074556546,222.48044276458955,65.74624781398158,-10.134959000017876,1.4362931476974714,30.827418678458372,17.283758438348077,-4.995134599219079,-2.1377850328057875,14.220278533401011,10.691128378799867,-3.0873479617504223,-5.608167215181002,0
3,0.6562536946375944,0.05581841363997644,1030.2358860976244,1066.42238565264,2292.370652195062,0.06025853292809928,-368.78528861282217,199.3677368101781,42.00559361735417,-21.28456222432576,-12.378242358458122,20.804501574386197,9.012346098750912,-8.762941678361608,-6.949660079899678,10.766177251456917,8.016581010087876,-1.6187506801735954,-3.8866128494368968,0
4,0.6398379427429386,0.0440334749716724,661.2405084444342,954.8175633612782,1325.1597083115535,0.03821047618650529,-452.5579495657801,131.43144984634753,50.38561213364594,27.018589685178316,26.73296031465984,33.70071395124092,17.507323388663085,6.143981172883054,5.632325025271298,11.580890526645081,5.8942285474709015,0.6006133750559278,-0.2517497229437969,0
5,0.6972455616131137,0.16412180563541706,-457.1138946231671,-538.7887401786381,-1194.5914382901358,-0.024274334212196838,-309.7706517418384,188.50661909964765,95.34735645017815,2.431760073219594,10.355758614821529,27.71784402627144,27.353237833988107,4.032774663948646,3.9092545678513932,11.749498195987886,15.080217270650639,2.285132078497516,-0.07349502905734787,0
6,0.6665679593946168,0.06561148324303274,381.0697979318641,617.619745655481,765.5145649583953,0.0177307266252075,-442.6440992315227,151.56848344615426,62.21156324239054,20.791765649843086,20.20012999014458,30.937824117826,19.457706938132667,6.151519281270341,5.864065157549543,13.58323414081833,10.154897213739929,1.7122577244813082,-1.343820559480127,0
7,0.6807082425985718,0.12275226102635192,521.0459841735092,550.919584962502,1098.2479945360526,0.03024798362386479,-346.4830916046368,203.64451535797232,69.81968742452987,-5.157652175901292,-6.192626034792168,18.235449906360234,13.704039295649256,-1.06219737316695,0.14524899936723848,13.53242691594012,13.06336236817639,2.5753284661588838,-2.3113197648419064,0
8,0.6511483386540259,0.08784384189352243,549.3173645656525,711.2746747024073,1167.9839471811615,0.028654607316617106,-409.6201898074008,131.0342530699086,60.19101133774005,25.448539767962096,15.243939291773483,21.59060360929067,15.492654689165686,9.16830598341139,8.279810330958359,14.004013477360328,11.412472768412359,5.095101570190291,0.044010620709784266,0
9,0.6723997243773144,0.04903257789139676,425.4242192397186,632.7416632342203,831.8416580235477,0.024253554525623357,-430.9043864375288,172.72843684318892,58.98787675590574,8.612996607967887,17.158200580829092,33.43078122026863,16.879184106664773,-1.71884393420459,0.6550378773646394,12.399221450496288,9.008155594765553,-0.30509860429860397,-1.2989541803297768,0
10,0.6435159393464078,0.020958163199885783,638.4625206218385,808.300128426254,1358.6171583091573,0.03601727946433098,-449.5652439048474,137.6930774039585,51.104220125516306,14.070506028816537,14.36500829387121,26.580471924773143,14.697145869002725,1.0491352378092342,0.21196272246519984,9.316044334054933,7.498050181172218,1.3877877591369547,-0.5701368425523171,0
11,0.6000709542128922,0.08863849890934034,942.3261393859931,1161.593277163708,2037.0898818687156,0.05355412270392508,-378.14277980923214,173.4414841645637,55.173899022985786,16.110768941761265,8.904062778851884,24.26143398093739,11.384219169668567,1.6193073829756257,0.28803420839077737,9.738056595410074,4.39316496554534,-1.750140828840072,-4.722568027860793,0
