,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,label
0,0.6023021764607647,0.020567594468232035,850.3544450174587,950.7899831905394,1799.153000841467,0.059905368523941856,-428.87820909914933,206.24299965479003,-59.15735204645739,37.90548055905489,63.15011542906555,-7.793430293044262,33.91859151449991,28.68251436641539,-13.518185061141567,16.15420186779816,8.054307345428796,-15.508817507198328,6.944357911074211,1
1,0.6545531976458921,0.027191205628192064,1296.9625609916707,1070.271435387043,2603.0018178786286,0.11059059083315534,-385.6074006651223,181.18469381599658,-70.53755013696059,26.0710700609872,51.06105570243762,-18.70334080299569,23.53241588523608,21.721942459521596,-19.84461903173513,9.492471798632884,3.309235462696635,-21.397708496493546,1.5815321595034186,1
2,0.6443625763833462,0.026942723442177283,1253.6947615991505,1041.3489120928175,2503.720316180053,0.10463387643852276,-385.9467898146729,178.83417217919674,-59.6053841505586,26.375480183157766,41.988713821939335,-25.185198281108047,17.156551615163877,15.883298591219921,-20.985847151015378,8.116515189366849,1.1413060965504482,-20.10550294621974,3.2328255657913023,1
3,0.5548658251564732,0.035644783459605506,597.961272588369,805.5657320922667,1237.5023871165115,0.03275511689236943,-414.11340099225936,192.81567228334418,-24.64378165171949,36.790523871615825,53.33329472040533,-1.8194037895096786,26.756017735226216,22.493943856966542,-10.012593663173163,11.490646182008907,6.2104936484935935,-11.800650173859967,4.6118937563589695,1
4,0.5375879761804329,0.023699872520182484,480.56314832955553,763.9366842464149,1026.1196232059076,0.018355700975540883,-451.8157892141546,195.59285460085567,-12.69473162898014,39.27990524979696,46.383246007678835,-7.025633489373755,22.329729695298877,17.92834747648249,-9.928954590630065,11.67450287942912,4.989600609553881,-9.10979779229899,7.839633819845833,1
5,0.5903944347490793,0.03728207814749008,936.0601217373649,886.0971067081007,1819.3972834277467,0.07017114866960932,-389.4174163418982,169.13431749588713,-25.08638016920506,26.57989270140526,37.13497774184256,-14.311430003467898,13.697480402397712,12.786085394057851,-15.698716455405714,4.710580137984958,0.8221181483159061,-15.610331256678865,0.8894136829643902,1
6,0.5591869044707141,0.024634965902696246,637.596789519263,823.1743230165526,1327.9646007563176,0.035134066040628305,-435.63559504675607,192.66987644626224,-20.06632441245583,37.23456066684137,41.97790706182298,-14.517590188406784,18.940941184000412,15.277511626491664,-13.126919745240297,10.838153423614882,3.3616173404201444,-11.100701231839261,8.04548525379087,1
7,0.565524999850899,0.03175804187274053,663.5945719008424,844.4647993629557,1375.5840895627432,0.03850845126712918,-414.80973796903316,197.1595431503622,-30.3551656737701,37.75627003276971,51.31401521981412,-8.208416565518755,25.48759261901399,21.076869280322487,-11.93463235585934,12.498569382290894,5.56940225708564,-12.277274366902839,6.6691659524942715,1
8,0.5425917863506743,0.028958774900895944,528.5897306743759,767.7279397067255,1113.4736728487849,0.022790084321755374,-432.17864751683186,192.03087767102141,-10.023922875731314,38.1990893876393,40.24193522743821,-12.439246127911199,17.749972532376127,14.139192359905616,-11.742007711958605,10.308832576331861,3.193539162653231,-9.513795976214203,8.108481718779244,1
9,0.5483406991508767,0.03603239770882578,629.4610726471069,774.0845556965567,1244.3412545907127,0.035355509383018985,-412.104742154897,177.11989703218052,-5.041662171119235,32.447729204294916,34.906877377810844,-11.978689876985802,13.140581191772027,11.08107014446539,-12.41062983566476,6.173997396778292,1.3325312337079778,-11.029396788106185,4.214519708623094,1
